** File generated by WinEP - 3/29/2018 (10:45a) **

Station 	Vx      
195.520813	19.714075
195.657715	19.713076
195.794617	19.712547
195.931519	19.712547
196.068420	19.713060
196.205338	19.714008
196.342255	19.715260
196.479172	19.716644
196.616104	19.717976
196.753052	19.719082
196.889999	19.719818
197.026947	19.720093
197.163895	19.719875
197.300842	19.719194
197.437775	19.718142
197.574707	19.716850
197.711624	19.715488
197.848541	19.714224
197.985443	19.713213
198.122345	19.712580
198.259247	19.712395
198.396149	19.712671
198.533051	19.713362
198.669952	19.714371
198.806870	19.715559
198.943787	19.716768
199.080719	19.717840
199.217667	19.718639
199.354599	19.719061
199.491547	19.719057
199.628479	19.718632
199.765411	19.717842
199.902344	19.716793
200.039261	19.715618
200.176178	19.714470
200.313080	19.713491
200.449982	19.712801
200.586868	19.712482
200.723770	19.712568
200.860672	19.713039
200.997574	19.713827
201.134476	19.714825
201.271393	19.715900
201.408325	19.716913
201.545242	19.717731
201.682175	19.718254
201.819107	19.718416
201.956055	19.718204
202.092972	19.717648
202.229904	19.716824
202.366821	19.715837
202.503738	19.714821
202.640640	19.713902
202.777542	19.713194
202.914429	19.712786
203.051331	19.712725
203.188232	19.713013
203.325134	19.713608
203.462036	19.714428
203.598938	19.715364
203.735855	19.716297
203.872787	19.717106
204.009705	19.717690
204.146637	19.717978
204.283569	19.717939
204.420486	19.717583
204.557419	19.716963
204.694336	19.716160
204.831253	19.715281
204.968155	19.714441
205.105057	19.713749
205.241959	19.713289
205.378845	19.713121
205.515747	19.713261
205.652649	19.713690
205.789551	19.714348
205.926453	19.715149
206.063370	19.715990
206.200287	19.716766
206.337204	19.717381
206.474136	19.717758
206.611069	19.717857
206.747986	19.717670
206.884903	19.717230
207.021835	19.716599
207.158737	19.715860
207.295654	19.715115
207.432556	19.714460
207.569458	19.713982
207.706360	19.713739
207.843262	19.713764
207.980148	19.714054
208.117065	19.714567
208.253967	19.715239
208.390869	19.715986
208.527786	19.716713
208.664719	19.717333
208.801636	19.717768
208.938553	19.717974
209.075485	19.717928
209.212402	19.717646
209.349335	19.717169
209.486252	19.716568
209.623154	19.715925
209.760071	19.715326
209.896973	19.714851
210.033875	19.714565
210.170776	19.714506
210.307678	19.714680
210.444580	19.715069
210.581482	19.715624
210.718399	19.716274
210.855316	19.716944
210.992233	19.717548
211.129150	19.718019
211.266083	19.718302
211.403015	19.718369
211.539932	19.718222
211.676849	19.717888
211.813782	19.717417
211.950699	19.716877
212.087601	19.716347
